book_url,genre
https://www.goodreads.com/book/show/36333334-jasmine-sea,mystery
https://www.goodreads.com/book/show/45700096-summer-of-suspense,mystery
https://www.goodreads.com/book/show/57416719-magic-and-mystery,mystery
https://www.goodreads.com/book/show/18891772-the-victorian-mystery-megapack,mystery
https://www.goodreads.com/book/show/62054242-the-locked-box,mystery
https://www.goodreads.com/book/show/57682961-the-chosen-girls,mystery
https://www.goodreads.com/book/show/218021859-shattered-silence,mystery
https://www.goodreads.com/book/show/217413478-rookie-detective,mystery
https://www.goodreads.com/book/show/94494062-black-forest-department-france-international-bestseller-award-juvenile-m,mystery
https://www.goodreads.com/book/show/61788864-dna-never-lies,mystery
https://www.goodreads.com/book/show/218258089-the-girls-in-pine-brooke,mystery
https://www.goodreads.com/book/show/18873544-the-detective-megapack-r,mystery
https://www.goodreads.com/book/show/218643451-artificial-selection,mystery
https://www.goodreads.com/book/show/168928588-murder-makes-a-villain,mystery
https://www.goodreads.com/book/show/237093613-the-malibu-house,mystery
https://www.goodreads.com/book/show/54384060-frozen-vengeance,mystery
https://www.goodreads.com/book/show/231185441-the-broken-river,mystery
https://www.goodreads.com/book/show/195245307-murder-in-tolland,mystery
https://www.goodreads.com/book/show/58652591-the-lost-sister,mystery
https://www.goodreads.com/book/show/132760353-the-fair-and-the-dead-reasonable-doubt,mystery
https://www.goodreads.com/book/show/49596.The_Secret_Adversary,mystery
https://www.goodreads.com/book/show/59014734-digging-up-trouble,mystery
https://www.goodreads.com/book/show/19661671-peril-at-end-house,mystery
https://www.goodreads.com/book/show/167035737-many-a-murder,mystery
https://www.goodreads.com/book/show/24382274-river-rocks,mystery
https://www.goodreads.com/book/show/123874826-murder-for-millions-emily-will-know,mystery
https://www.goodreads.com/book/show/58598506-cat-s-paw,mystery
https://www.goodreads.com/book/show/175899449-the-tea-set-mystery,mystery
https://www.goodreads.com/book/show/201912848-error-in-diagnosis,mystery
https://www.goodreads.com/book/show/61280938-shifting-and-shenanigans,mystery
https://www.goodreads.com/book/show/24319385-money-from-your-book,mystery
https://www.goodreads.com/book/show/53913804-to-end-all-wars,mystery
https://www.goodreads.com/book/show/202505540-exercise-hoodwink-a-joan-kahn-mystery,mystery
https://www.goodreads.com/book/show/25744571-emma-frost-mystery-series,mystery
https://www.goodreads.com/book/show/205581368-whispers-at-the-reunion,mystery
https://www.goodreads.com/book/show/28187230-the-woman-in-cabin-10,mystery
https://www.goodreads.com/book/show/126923467-seaside-promises,mystery
https://www.goodreads.com/book/show/25723226-the-whispers-in-the-walls,mystery
https://www.goodreads.com/book/show/223842865-popular-cozy-mystery,mystery
https://www.goodreads.com/book/show/55216766-the-complete-detective-kate-hamblin-mystery-series,mystery
https://www.goodreads.com/book/show/15106294-treasure-house-of-mysteries,mystery
https://www.goodreads.com/book/show/200733456-friends-of-the-devil,mystery
https://www.goodreads.com/book/show/18966032-the-girl-detective-megapack,mystery
https://www.goodreads.com/book/show/111171261-in-cold-blood,mystery
https://www.goodreads.com/book/show/152145033-crimes-of-cymru,mystery
https://www.goodreads.com/book/show/220812549-focus-on,mystery
https://www.goodreads.com/book/show/220231929-a-shot-to-kill,mystery
https://www.goodreads.com/book/show/196798983-granny-vigilante-complete-series-cozy-mystery-boxed-set,mystery
https://www.goodreads.com/book/show/42327590-focus-on,mystery
https://www.goodreads.com/book/show/143151142-the-white-rose-mystery-popular-edition,mystery
https://www.goodreads.com/book/show/50357055-back-room-bookstore-cozy-mystery-boxed-set,mystery
https://www.goodreads.com/book/show/231562325-an-end-to-a-silence,mystery
https://www.goodreads.com/book/show/41976747-the-jean-harlow-bombshell,mystery
https://www.goodreads.com/book/show/51638790-bestseller-mystery-magazine-vol-1-issue-3-november-1958,mystery
https://www.goodreads.com/book/show/62906408-think-before-you-speak,mystery
https://www.goodreads.com/book/show/853510.Murder_on_the_Orient_Express,mystery
https://www.goodreads.com/book/show/127280079-death-of-a-master-chef,mystery
https://www.goodreads.com/book/show/21704123-the-mystery-of-adventure-island,mystery
https://www.goodreads.com/book/show/196295446-masterpiece-mysteries,mystery
https://www.goodreads.com/book/show/46055064-99-classic-mystery-short-stories-vol-1,mystery
https://www.goodreads.com/book/show/223295027-the-darling-pearl-awards,mystery
https://www.goodreads.com/book/show/63043728-golden-age-bibliomysteries,mystery
https://www.goodreads.com/book/show/46000520-the-thursday-murder-club,mystery
https://www.goodreads.com/book/show/123160447-her-deadly-end,mystery
https://www.goodreads.com/book/show/52439531-the-inheritance-games,mystery
https://www.goodreads.com/book/show/217398951-people-like-stars,mystery
https://www.goodreads.com/book/show/19482114-murder-takes-a-dare,mystery
https://www.goodreads.com/book/show/6853.One_for_the_Money,mystery
https://www.goodreads.com/book/show/63259521-murder-in-the-book-lover-s-loft,mystery
https://www.goodreads.com/book/show/39075680-scratched-off,mystery
https://www.goodreads.com/book/show/94494044-black-forest-department-france-international-bestseller-award-juvenile-m,mystery
https://www.goodreads.com/book/show/199588145-creature-of-the-cascades,mystery
https://www.goodreads.com/book/show/59636204-golden-age-locked-room-mysteries,mystery
https://www.goodreads.com/book/show/144706070-the-girls-in-the-falls,mystery
https://www.goodreads.com/book/show/198370073-lies-and-bones,mystery
https://www.goodreads.com/book/show/51066999-the-david-wolf-mystery-thriller-series,mystery
https://www.goodreads.com/book/show/216166818-the-perfect-crime,mystery
https://www.goodreads.com/book/show/109738067-the-horla,mystery
https://www.goodreads.com/book/show/24526155-the-noir-mystery-megapack,mystery
https://www.goodreads.com/book/show/94494037-black-forest-department-france-international-bestseller-award-juvenile-m,mystery
https://www.goodreads.com/book/show/224097996-the-silent-hunt,mystery
https://www.goodreads.com/book/show/52038174-focus-on,mystery
https://www.goodreads.com/book/show/42461179-deuce-mora-mystery-series,mystery
https://www.goodreads.com/book/show/214870907-ghosts-of-grady,mystery
https://www.goodreads.com/book/show/7264855-april-adventure,mystery
https://www.goodreads.com/book/show/53492662-the-bride-wore-black,mystery
https://www.goodreads.com/book/show/49372339-the-skeleton-and-the-lantern,mystery
https://www.goodreads.com/book/show/1129907.Freckles,mystery
https://www.goodreads.com/book/show/60868103-seeds-of-suspicion,mystery
https://www.goodreads.com/book/show/1184305.The_London_Eye_Mystery,mystery
https://www.goodreads.com/book/show/58433478-the-david-wolf-mystery-thriller-series,mystery
https://www.goodreads.com/book/show/51213050-the-great-hotel-murder,mystery
https://www.goodreads.com/book/show/17934888-five-classic-spenser-mysteries,mystery
https://www.goodreads.com/book/show/40389527-the-woman-in-the-window,mystery
https://www.goodreads.com/book/show/55688793-golden-age-detective-stories,mystery
https://www.goodreads.com/book/show/50667290-the-lost-girls-of-johnson-s-bayou,mystery
https://www.goodreads.com/book/show/43663313-the-sinister-mystery-of-the-mesmerizing-girl,mystery
https://www.goodreads.com/book/show/62886581-look-before-you-jump,mystery
